UserID,arrival_hour,departure_hour,duration_hours,energy_kwh,v2g_available,session_count,cluster
40,14.476780185758514,15.287925696594428,2.277089783281734,7.791362229102168,0.0030959752321981426,323,afternoon_charger
41,12.547945205479452,12.883561643835616,0.3704337899543379,14.046369863013698,0.0,146,afternoon_charger
42,14.767123287671232,12.876712328767123,2.0276255707762556,13.853424657534246,0.0136986301369863,73,afternoon_charger
43,9.222222222222221,10.11111111111111,6.196296296296296,44.284444444444446,0.0,9,morning_charger
44,13.924731182795698,14.172043010752688,0.8442652329749104,21.216236559139787,0.010752688172043012,93,afternoon_charger
45,15.0,14.395348837209303,1.5348837209302326,29.246976744186043,0.0,43,afternoon_charger
46,15.16,8.28,5.557333333333333,18.6672,0.76,25,afternoon_charger
47,12.909090909090908,15.363636363636363,2.493939393939394,17.873636363636365,0.0,11,afternoon_charger
48,10.5,11.0,0.625,24.36,0.0,2,morning_charger
49,17.379310344827587,13.379310344827585,4.324137931034483,36.30034482758621,0.13793103448275862,29,afternoon_charger
50,14.692307692307692,15.307692307692308,0.5705128205128205,20.474615384615387,0.0,13,afternoon_charger
51,15.837837837837839,16.324324324324323,0.6072072072072071,24.225675675675678,0.0,37,afternoon_charger
52,15.578947368421053,16.263157894736842,0.6324561403508772,24.23157894736842,0.0,19,afternoon_charger
53,15.160714285714286,15.696428571428571,0.6074404761904761,22.914107142857144,0.0,56,afternoon_charger
54,15.993975903614459,18.10843373493976,2.445983935742972,14.010120481927709,0.04819277108433735,166,afternoon_charger
55,15.054945054945055,15.791208791208792,0.7771062271062271,22.294945054945053,0.0,91,afternoon_charger
56,12.538461538461538,13.307692307692308,0.698076923076923,13.591153846153846,0.0,26,afternoon_charger
57,10.11111111111111,10.555555555555555,0.6037037037037037,26.781111111111112,0.0,18,morning_charger
58,10.777777777777779,14.333333333333334,3.6351851851851853,30.08666666666667,0.0,9,morning_charger
59,14.75,16.0,1.3041666666666667,19.5525,0.0,4,afternoon_charger
60,13.783018867924529,14.424528301886792,1.044811320754717,9.376509433962264,0.0,106,afternoon_charger
61,14.567164179104477,14.970149253731343,0.4569651741293532,15.508059701492536,0.0,67,afternoon_charger
62,12.488636363636363,12.954545454545455,0.4477272727272727,13.673977272727273,0.0,88,afternoon_charger
63,10.095238095238095,13.695238095238095,3.410476190476191,20.55552380952381,0.0,105,morning_charger
64,10.658536585365853,12.231707317073171,1.5447154471544715,11.719146341463414,0.012195121951219513,82,morning_charger
65,9.3,14.3,5.108333333333333,34.047000000000004,0.0,10,morning_charger
66,10.833333333333334,11.333333333333334,0.5125000000000001,26.849999999999998,0.0,12,morning_charger
67,10.581395348837209,12.651162790697674,2.1069767441860465,11.950697674418604,0.0,43,morning_charger
68,12.345549738219896,12.366492146596858,0.18525305410122164,3.484973821989529,0.0,191,afternoon_charger
69,15.571428571428571,16.571428571428573,1.1404761904761904,15.692857142857141,0.0,7,afternoon_charger
70,9.183673469387756,12.25,3.1551020408163266,17.08066326530612,0.061224489795918366,196,morning_charger
71,12.03,12.745,1.1063333333333332,16.1483,0.01,200,afternoon_charger
72,11.933333333333334,12.333333333333334,0.5366666666666667,14.158666666666667,0.0,15,morning_charger
73,12.847457627118644,14.474576271186441,2.211581920903955,12.583135593220339,0.00847457627118644,118,afternoon_charger
74,15.608163265306123,15.787755102040816,0.41027210884353743,10.651469387755103,0.0,245,afternoon_charger
75,13.259803921568627,13.696078431372548,0.4411764705882353,15.663088235294117,0.0,204,afternoon_charger
76,10.007575757575758,13.31060606060606,3.271464646464646,8.856136363636363,0.6439393939393939,132,morning_charger
77,13.075471698113208,14.075471698113208,1.3915094339622642,20.072452830188677,0.03773584905660377,53,afternoon_charger
78,11.0,11.666666666666666,0.5555555555555555,17.76,0.0,3,morning_charger
79,7.723076923076923,9.807692307692308,2.185,13.618538461538462,0.0,130,morning_charger
80,14.23125,14.70625,0.40718750000000004,7.6453125,0.0,160,afternoon_charger
81,11.127659574468085,11.936170212765957,0.8485815602836879,16.57723404255319,0.0,47,morning_charger
82,11.642857142857142,13.071428571428571,1.4821428571428572,7.993571428571428,0.0,14,morning_charger
83,10.560747663551401,11.495327102803738,0.9211838006230529,29.34355140186916,0.0,107,morning_charger
84,10.930232558139535,13.813953488372093,2.9837209302325585,8.453953488372093,0.4186046511627907,43,morning_charger
85,14.551724137931034,15.586206896551724,1.032758620689655,11.838965517241379,0.0,29,afternoon_charger
86,16.779661016949152,14.35593220338983,2.9530367231638417,6.889915254237288,0.1483050847457627,236,afternoon_charger
87,7.921348314606742,9.241573033707866,1.3925093632958803,9.705617977528089,0.0,178,morning_charger
88,13.214285714285714,13.685714285714285,2.2061904761904763,7.815357142857144,0.02142857142857143,140,afternoon_charger
89,5.865168539325842,7.629213483146067,1.68689138576779,10.557415730337079,0.0,89,night_charger
90,13.69767441860465,6.1395348837209305,4.210852713178294,9.883720930232558,0.627906976744186,43,afternoon_charger
91,10.970873786407767,11.679611650485437,0.7105177993527508,18.3226213592233,0.0,103,morning_charger
92,14.89,15.49,0.5686666666666667,25.0333,0.0,100,afternoon_charger
93,9.71111111111111,10.966666666666667,2.5433333333333334,16.177555555555557,0.0,90,morning_charger
94,10.227272727272727,12.272727272727273,2.056060606060606,6.785,0.045454545454545456,22,morning_charger
95,15.557471264367816,8.652298850574713,4.130172413793104,27.649339080459768,0.05172413793103448,348,afternoon_charger
96,18.43548387096774,7.548387096774194,5.413978494623656,37.8708064516129,0.0,62,evening_charger
97,16.59090909090909,17.84090909090909,1.772348484848485,5.9775,0.0,44,afternoon_charger
98,15.991803278688524,14.163934426229508,5.484153005464481,32.97360655737705,0.09016393442622951,122,afternoon_charger
99,17.627906976744185,8.511627906976743,6.370930232558139,41.676511627906976,0.13953488372093023,43,afternoon_charger
100,14.24,15.133333333333333,2.2435555555555555,20.432933333333335,0.013333333333333334,75,afternoon_charger
101,16.055555555555557,10.63888888888889,5.994907407407407,42.954166666666666,0.027777777777777776,36,afternoon_charger
102,17.266233766233768,6.8311688311688314,7.154220779220779,24.208831168831168,0.8961038961038961,154,afternoon_charger
103,17.053333333333335,6.4,6.0215555555555556,39.4816,0.013333333333333334,75,afternoon_charger
104,18.307692307692307,2.326923076923077,7.11826923076923,48.86057692307692,0.0,52,evening_charger
105,17.911627906976744,9.167441860465116,4.758139534883721,30.86106976744186,0.0,215,afternoon_charger
106,15.916256157635468,11.714285714285714,3.8732348111658457,25.414679802955668,0.4482758620689655,203,afternoon_charger
107,15.25503355704698,12.818791946308725,6.376957494407159,9.913489932885906,0.5570469798657718,149,afternoon_charger
108,16.76271186440678,15.432203389830509,2.9310734463276837,10.544152542372881,0.0,118,afternoon_charger
109,18.08411214953271,12.289719626168225,2.2819314641744546,16.04289719626168,0.0,107,evening_charger
111,21.0,21.0,0.48333333333333334,15.59,0.0,1,evening_charger
112,16.256756756756758,14.702702702702704,2.6049549549549553,8.174054054054054,0.08108108108108109,74,afternoon_charger
113,16.653061224489797,17.73469387755102,1.9959183673469387,19.041428571428572,0.0,49,afternoon_charger
114,15.8,16.43076923076923,0.5892307692307692,28.250615384615383,0.0,65,afternoon_charger
115,15.720588235294118,19.102941176470587,3.2590686274509806,23.748970588235295,0.0,68,afternoon_charger
116,15.569444444444445,14.76388888888889,0.9046296296296296,23.83111111111111,0.0,72,afternoon_charger
117,17.0,17.176470588235293,1.6294117647058823,38.67235294117648,0.0,17,afternoon_charger
118,17.26086956521739,14.26086956521739,2.199275362318841,7.178260869565217,0.08695652173913043,46,afternoon_charger
119,15.56,16.104,0.5207999999999999,23.6764,0.0,125,afternoon_charger
120,16.0,16.9,3.3108333333333335,6.855500000000001,0.25,20,afternoon_charger
121,18.036585365853657,18.304878048780488,0.3670731707317073,10.403658536585366,0.0,82,evening_charger
122,14.0,13.526315789473685,0.9114035087719298,15.369473684210526,0.0,19,afternoon_charger
123,12.101449275362318,13.181159420289855,2.251570048309179,7.287536231884058,0.13043478260869565,138,afternoon_charger
124,17.705882352941178,17.15126050420168,2.0620448179271706,14.329915966386555,0.025210084033613446,119,afternoon_charger
125,14.116279069767442,14.63953488372093,0.8751937984496124,11.924186046511629,0.0,86,afternoon_charger
126,18.0,19.0,0.6666666666666666,2.8,0.0,1,evening_charger
127,14.747967479674797,16.252032520325205,1.5062330623306235,10.050569105691057,0.0,123,afternoon_charger
128,14.698412698412698,16.253968253968253,2.2862433862433864,7.207301587301587,0.031746031746031744,63,afternoon_charger
129,12.854166666666666,15.854166666666666,3.585763888888889,9.9575,0.5416666666666666,48,afternoon_charger
130,16.2,17.0,1.0100000000000002,20.016,0.0,5,afternoon_charger
131,12.432432432432432,14.324324324324325,3.092792792792793,16.783783783783782,0.05405405405405406,37,afternoon_charger
132,11.459770114942529,13.32183908045977,3.109961685823755,8.340344827586208,0.10344827586206896,174,morning_charger
133,14.073394495412844,14.688073394495413,0.5558103975535168,16.491192660550457,0.0,109,afternoon_charger
134,14.090909090909092,10.772727272727273,3.286363636363636,29.86590909090909,0.0,22,afternoon_charger
135,7.394736842105263,12.447368421052632,5.626973684210526,38.504210526315795,0.0,76,morning_charger
136,12.098039215686274,12.666666666666666,0.6045751633986928,21.892941176470586,0.0,51,afternoon_charger
137,12.526315789473685,15.631578947368421,2.9780701754385968,17.629473684210524,0.0,19,afternoon_charger
138,15.791666666666666,13.625,1.8277777777777777,18.27958333333333,0.08333333333333333,24,afternoon_charger
139,14.454545454545455,16.333333333333332,1.8747474747474748,12.227575757575757,0.0,33,afternoon_charger
140,14.8,15.363636363636363,0.5636363636363636,26.849454545454545,0.0,55,afternoon_charger
141,15.777777777777779,18.833333333333332,4.467592592592593,27.427222222222223,0.05555555555555555,18,afternoon_charger
142,14.326923076923077,14.923076923076923,0.5118589743589743,16.32423076923077,0.0,52,afternoon_charger
143,10.18918918918919,10.91891891891892,0.604954954954955,18.286756756756755,0.0,37,morning_charger
144,13.0,13.25,0.6541666666666667,2.3275,0.0,4,afternoon_charger
145,14.0,14.5,0.5,24.240000000000002,0.0,2,afternoon_charger
146,13.123287671232877,13.767123287671232,0.7109589041095891,17.687123287671234,0.0,73,afternoon_charger
147,12.802197802197803,13.43956043956044,0.5697802197802198,18.441758241758244,0.0,91,afternoon_charger
148,14.144144144144144,14.792792792792794,1.092042042042042,7.268738738738739,0.009009009009009009,111,afternoon_charger
149,13.764705882352942,15.0,1.2392156862745098,7.816470588235294,0.0,17,afternoon_charger
150,13.576271186440678,14.169491525423728,0.9323446327683615,17.0685593220339,0.01694915254237288,118,afternoon_charger
151,16.22222222222222,9.11111111111111,4.914351851851851,37.37222222222223,0.1388888888888889,36,afternoon_charger
152,11.966386554621849,12.588235294117647,0.4535014005602241,6.372268907563025,0.0,119,morning_charger
153,11.0,12.833333333333334,2.0722222222222224,28.77,0.0,6,morning_charger
154,17.25,13.25,1.8250000000000002,18.287499999999998,0.0,4,afternoon_charger
155,13.583333333333334,16.25,2.661111111111111,16.775833333333335,0.0,12,afternoon_charger
156,12.956834532374101,13.37410071942446,0.4800959232613909,9.16338129496403,0.007194244604316547,139,afternoon_charger
157,13.0,14.0,1.1,28.965000000000003,0.0,2,afternoon_charger
158,12.852459016393443,14.131147540983607,1.224863387978142,15.299344262295081,0.0,61,afternoon_charger
159,12.292307692307693,14.36923076923077,2.040769230769231,7.064307692307692,0.015384615384615385,65,afternoon_charger
160,15.412698412698413,17.19047619047619,1.8649470899470901,12.672380952380953,0.0,126,afternoon_charger
161,11.1875,12.28125,1.3680989583333334,12.940078125,0.015625,128,morning_charger
162,12.291666666666666,13.0625,0.6104166666666667,23.9825,0.0,48,afternoon_charger
163,7.75,11.5,3.816666666666667,14.265,0.25,4,morning_charger
164,12.75,13.3125,0.5520833333333334,15.7425,0.0,16,afternoon_charger
165,8.616666666666667,14.966666666666667,6.2747222222222225,37.370250000000006,0.06666666666666667,120,morning_charger
166,19.0,11.5,16.566666666666666,44.055,1.0,2,evening_charger
167,13.0,13.5,0.42300347222222223,8.750260416666666,0.0,192,afternoon_charger
168,18.217391304347824,18.82608695652174,0.5880434782608696,29.66695652173913,0.0,46,evening_charger
169,13.308823529411764,14.132352941176471,0.8082107843137254,27.7275,0.0,136,afternoon_charger
170,16.428571428571427,10.6,11.416190476190476,19.866,0.8,35,afternoon_charger
171,14.411764705882353,15.176470588235293,0.6205882352941176,31.19588235294118,0.0,17,afternoon_charger
172,11.904761904761905,14.722222222222221,3.4972222222222222,18.74126984126984,0.15873015873015872,126,morning_charger
173,9.634920634920634,11.238095238095237,1.5476190476190477,48.73571428571429,0.0,63,morning_charger
174,15.117647058823529,13.117647058823529,2.3151960784313728,14.267941176470588,0.029411764705882353,34,afternoon_charger
175,14.4,14.6,0.46333333333333326,26.673000000000002,0.0,10,afternoon_charger
176,19.0,8.193548387096774,2.8801075268817202,12.511290322580646,0.4032258064516129,62,evening_charger
177,14.461538461538462,15.692307692307692,2.3064102564102567,7.905384615384615,0.0,26,afternoon_charger
178,8.5,9.833333333333334,1.1580555555555556,7.912333333333334,0.0,60,morning_charger
179,15.985337243401759,15.105571847507331,2.7643695014662755,6.235953079178886,0.16422287390029325,341,afternoon_charger
180,14.96808510638298,10.414893617021276,2.5122340425531915,8.931170212765958,0.010638297872340425,94,afternoon_charger
181,6.0,8.0,2.5166666666666666,15.95,0.0,1,morning_charger
182,14.11111111111111,14.5,0.5712962962962963,17.313333333333333,0.0,18,afternoon_charger
183,13.772727272727273,8.363636363636363,4.493181818181818,29.635454545454547,0.0,22,afternoon_charger
184,13.208333333333334,13.166666666666666,0.9152777777777779,16.40875,0.0,24,afternoon_charger
185,12.833333333333334,14.333333333333334,1.2944444444444445,13.015,0.0,6,afternoon_charger
186,16.30952380952381,13.928571428571429,3.6854497354497355,14.783492063492064,0.3412698412698413,126,afternoon_charger
187,17.60674157303371,5.808988764044944,6.0314606741573025,37.986516853932585,0.1348314606741573,89,afternoon_charger
188,16.394736842105264,13.236842105263158,3.8482456140350876,28.224736842105262,0.0,38,afternoon_charger
189,16.266666666666666,8.333333333333334,3.118888888888889,19.956666666666667,0.0,15,afternoon_charger
190,18.03174603174603,7.476190476190476,5.432010582010582,34.333492063492066,0.09523809523809523,63,evening_charger
191,14.805970149253731,16.17910447761194,2.8427860696517415,9.66402985074627,0.16417910447761194,67,afternoon_charger
192,14.222222222222221,17.77777777777778,6.322222222222222,20.81888888888889,0.7777777777777778,9,afternoon_charger
193,16.761194029850746,9.940298507462687,5.355721393034827,38.105522388059704,0.13432835820895522,67,afternoon_charger
194,17.221476510067113,12.583892617449665,6.146644295302013,19.42979865771812,0.6308724832214765,149,afternoon_charger
195,18.216216216216218,14.594594594594595,2.9353603603603604,19.86027027027027,0.013513513513513514,74,evening_charger
196,16.22222222222222,13.523809523809524,2.2634920634920634,7.099047619047619,0.06349206349206349,63,afternoon_charger
197,17.714285714285715,19.523809523809526,3.053968253968254,10.744761904761905,0.0,21,afternoon_charger
198,14.0,16.0,1.8833333333333333,7.05,0.0,2,afternoon_charger
199,18.301204819277107,17.686746987951807,3.058835341365462,15.069036144578314,0.10843373493975904,83,evening_charger
200,15.071428571428571,12.0,3.801190476190476,14.98,0.21428571428571427,14,afternoon_charger
201,14.53125,15.375,1.44375,11.78875,0.0625,32,afternoon_charger
202,14.89090909090909,16.89090909090909,2.1018181818181816,14.011818181818182,0.0,55,afternoon_charger
203,14.744186046511627,15.837209302325581,1.124031007751938,17.507906976744188,0.0,43,afternoon_charger
204,17.157894736842106,13.447368421052632,4.3995614035087725,25.96315789473684,0.21052631578947367,38,afternoon_charger
205,11.925,15.65,5.710416666666666,31.13825,0.4,40,morning_charger
206,9.555555555555555,14.277777777777779,4.6648148148148145,28.542777777777776,0.0,18,morning_charger
207,12.636363636363637,13.772727272727273,0.9537878787878789,30.841363636363635,0.0,22,afternoon_charger
208,9.57516339869281,10.248366013071895,0.5981481481481481,9.991307189542484,0.0,153,morning_charger
209,13.941176470588236,14.705882352941176,0.7970588235294118,15.859411764705882,0.0,17,afternoon_charger
210,12.842105263157896,14.842105263157896,1.9464912280701754,6.815263157894737,0.15789473684210525,19,afternoon_charger
211,18.0,15.4,2.09,15.498,0.0,5,evening_charger
212,14.56140350877193,10.105263157894736,6.4786549707602346,46.2619298245614,0.0,57,afternoon_charger
213,14.75,15.175,0.54,9.64475,0.0,40,afternoon_charger
214,14.05,14.15,3.774166666666667,41.7025,0.05,20,afternoon_charger
215,13.952380952380953,15.761904761904763,1.880952380952381,14.331428571428571,0.0,21,afternoon_charger
216,16.912280701754387,9.578947368421053,8.278362573099415,46.05508771929824,0.08771929824561403,57,afternoon_charger
217,15.347826086956522,14.217391304347826,1.9746376811594202,21.76521739130435,0.043478260869565216,23,afternoon_charger
218,9.885714285714286,11.971428571428572,2.143333333333333,9.385142857142858,0.02857142857142857,35,morning_charger
219,10.130952380952381,14.380952380952381,5.598214285714286,10.255357142857143,0.5357142857142857,84,morning_charger
220,10.0,11.0,0.8333333333333334,5.59,0.0,1,morning_charger
221,9.0,11.0,2.0,13.47,0.0,1,morning_charger
222,11.173913043478262,11.652173913043478,0.6992753623188406,15.08695652173913,0.0,23,morning_charger
223,8.704225352112676,11.56338028169014,2.9082159624413144,16.020704225352112,0.028169014084507043,71,morning_charger
224,13.863636363636363,14.045454545454545,1.2393939393939393,17.90909090909091,0.0,22,afternoon_charger
225,9.5,10.5,1.0333333333333332,28.305,0.0,2,morning_charger
226,14.666666666666666,9.333333333333334,2.783333333333333,18.713333333333335,0.0,3,afternoon_charger
227,10.512195121951219,11.121951219512194,0.5416666666666666,16.75890243902439,0.0,82,morning_charger
228,12.237623762376238,12.900990099009901,0.678052805280528,21.52188118811881,0.0,101,afternoon_charger
229,7.329113924050633,9.848101265822784,2.475316455696203,17.60708860759494,0.012658227848101266,79,morning_charger
230,10.666666666666666,11.333333333333334,0.6422222222222221,13.046666666666669,0.0,30,morning_charger
231,8.36,9.2,0.8393333333333333,18.034000000000002,0.0,25,morning_charger
232,13.0,13.5,0.475,11.629999999999999,0.0,2,afternoon_charger
233,18.67105263157895,4.552631578947368,7.316447368421052,37.518815789473685,0.47368421052631576,76,evening_charger
234,18.0,10.0,4.391666666666667,30.915,0.0,2,evening_charger
235,16.89189189189189,11.64864864864865,4.476576576576576,33.972702702702705,0.02702702702702703,37,afternoon_charger
236,17.46153846153846,10.67032967032967,4.8157509157509155,32.8021978021978,0.03296703296703297,91,afternoon_charger
237,18.056338028169016,10.253521126760564,5.028638497652582,32.43225352112676,0.07042253521126761,71,evening_charger
238,16.88888888888889,16.555555555555557,2.433333333333333,8.321111111111112,0.0,9,afternoon_charger
239,16.23076923076923,16.153846153846153,0.8801282051282051,15.411923076923078,0.0,26,afternoon_charger
240,18.0,7.702702702702703,6.5671171171171165,40.93378378378378,0.08108108108108109,74,evening_charger
241,16.292397660818715,16.210526315789473,3.8445419103313836,10.553450292397661,0.7485380116959064,171,afternoon_charger
242,12.75,12.732142857142858,1.6949404761904763,16.995,0.08928571428571429,56,afternoon_charger
243,15.696969696969697,14.909090909090908,4.294444444444444,26.826060606060604,0.0,33,afternoon_charger
244,18.21311475409836,15.278688524590164,4.5150273224043715,28.345901639344262,0.06557377049180328,61,evening_charger
245,12.776923076923078,11.138461538461538,4.713846153846154,32.31684615384615,0.08461538461538462,130,afternoon_charger
246,16.31578947368421,16.5,1.4495614035087718,15.474210526315789,0.02631578947368421,38,afternoon_charger
247,17.12727272727273,17.945454545454545,0.8793939393939394,16.899454545454546,0.0,55,afternoon_charger
248,14.969696969696969,14.303030303030303,2.2262626262626264,14.011818181818182,0.0,33,afternoon_charger
250,16.818181818181817,17.363636363636363,0.6878787878787879,21.682727272727274,0.0,11,afternoon_charger
251,14.233333333333333,9.0,2.4794444444444443,19.867444444444445,0.0,90,afternoon_charger
252,15.666666666666666,15.38888888888889,0.9907407407407407,19.25611111111111,0.0,18,afternoon_charger
253,18.5,8.1875,3.1677083333333336,21.831875,0.0,16,evening_charger
254,12.8,13.6,0.8400000000000001,20.28,0.0,20,afternoon_charger
255,10.47787610619469,15.36283185840708,4.967846607669617,28.898318584070797,0.23008849557522124,113,morning_charger
256,16.181818181818183,17.21212121212121,1.8873737373737374,19.71393939393939,0.0,33,afternoon_charger
257,15.0,16.0,0.6666666666666666,2.3,0.0,1,afternoon_charger
258,14.583333333333334,14.625,3.117361111111111,10.719166666666666,0.20833333333333334,24,afternoon_charger
259,10.125,10.4375,0.503125,20.365624999999998,0.0,16,morning_charger
260,15.05,15.158333333333333,0.56875,17.974333333333334,0.0,120,afternoon_charger
261,12.340909090909092,12.977272727272727,1.7007575757575757,28.24909090909091,0.022727272727272728,44,afternoon_charger
262,13.27027027027027,16.054054054054053,2.754054054054054,18.756756756756758,0.0,37,afternoon_charger
263,13.15,14.7,1.4683333333333333,16.5335,0.0,20,afternoon_charger
265,12.74698795180723,13.566265060240964,1.6526104417670682,21.11578313253012,0.012048192771084338,83,afternoon_charger
266,11.61864406779661,13.372881355932204,1.7944915254237288,10.885169491525424,0.0,118,morning_charger
267,13.3,15.425,2.61375,33.583,0.05,40,afternoon_charger
268,13.789915966386555,14.487394957983193,0.7581232492997199,23.383529411764705,0.008403361344537815,119,afternoon_charger
269,13.5,15.0,1.2166666666666668,4.1899999999999995,0.0,4,afternoon_charger
270,13.947712418300654,12.483660130718954,6.664488017429194,28.878039215686275,0.3790849673202614,153,afternoon_charger
271,14.457142857142857,14.885714285714286,1.1576190476190475,18.002000000000002,0.0,35,afternoon_charger
272,9.885714285714286,12.514285714285714,2.609047619047619,9.168571428571427,0.0,35,morning_charger
273,15.8,16.6,0.9333333333333332,3.198,0.0,5,afternoon_charger
274,13.357142857142858,14.357142857142858,1.0964285714285713,20.217142857142857,0.0,14,afternoon_charger
275,13.5,14.166666666666666,0.5,22.439999999999998,0.0,6,afternoon_charger
276,16.473684210526315,16.666666666666668,0.7093567251461987,23.932280701754383,0.0,57,afternoon_charger
277,19.51851851851852,6.888888888888889,6.343827160493827,39.76259259259259,0.07407407407407407,27,evening_charger
278,12.289473684210526,14.868421052631579,4.521491228070175,30.41578947368421,0.0,38,afternoon_charger
279,13.661157024793388,14.24793388429752,0.5451790633608815,19.949338842975205,0.0,121,afternoon_charger
280,5.690721649484536,9.587628865979381,6.959965635738832,41.08288659793814,0.32989690721649484,97,night_charger
281,13.814814814814815,14.333333333333334,1.3598765432098767,17.58962962962963,0.037037037037037035,27,afternoon_charger
282,15.428571428571429,15.142857142857142,1.4410714285714286,49.29642857142857,0.0,28,afternoon_charger
283,15.4375,15.321428571428571,3.770386904761905,23.474732142857142,0.03571428571428571,112,afternoon_charger
284,13.636363636363637,14.636363636363637,0.8696969696969696,36.31909090909091,0.0,11,afternoon_charger
285,17.03370786516854,9.820224719101123,6.785580524344569,21.509213483146066,0.9101123595505618,89,afternoon_charger
286,16.272727272727273,15.227272727272727,2.223863636363636,15.922954545454546,0.09090909090909091,44,afternoon_charger
287,12.0,12.6875,0.5708333333333333,20.113125,0.0,32,afternoon_charger
288,1.0,7.0,6.5,45.92,0.0,1,night_charger
289,16.346938775510203,6.530612244897959,4.36734693877551,28.856122448979594,0.0,49,afternoon_charger
290,22.0,5.0,6.983333333333333,47.36,0.0,1,evening_charger
291,15.784090909090908,15.420454545454545,4.197348484848485,24.881704545454546,0.125,88,afternoon_charger
292,19.0,1.0,6.683333333333334,44.66,0.0,1,evening_charger
293,10.923728813559322,9.64406779661017,1.5478813559322033,15.416101694915254,0.0,118,morning_charger
294,17.055555555555557,9.555555555555555,6.5375,41.132777777777775,0.05555555555555555,36,afternoon_charger
295,14.142857142857142,15.714285714285714,1.4666666666666668,4.051428571428572,0.14285714285714285,7,afternoon_charger
296,20.0,20.666666666666668,0.5499999999999999,24.066666666666663,0.0,3,evening_charger
297,15.0,21.0,6.0,39.76,0.0,1,afternoon_charger
